player_name,elo,hard_elo,clay_elo,grass_elo,rank,rank_points,age,ht,is_left,matches_played,win_last_5,win_last_25,win_last_50,win_last_100,elo_grad_20,elo_grad_35,elo_grad_50,elo_grad_100,ace_avg_last_5,ace_avg_last_20,ace_avg_last_50,df_avg_last_5,df_avg_last_20,df_avg_last_50,1st_win_pct_avg_last_5,1st_win_pct_avg_last_20,1st_win_pct_avg_last_50,bp_save_pct_avg_last_5,bp_save_pct_avg_last_20,bp_save_pct_avg_last_50
Corentin Moutet,1584.2109687937623,1512.5279931622108,1515.9784595670492,1462.2428992775156,66.0,804.0,26.5,180.0,1,153,0.2,0.36,0.36,0.42,-16.131240040283046,-24.957918249335762,-101.01666069722273,-113.11864951459393,2.0,1.55,2.44,2.4,1.9,2.3,0.6349215400809495,0.6052739547104016,0.6467294921850114,0.6008547008547008,0.5495774242097772,0.5717977806507218
Rafael Avalos Brenes,1373.3177931299053,1373.3177931299053,1373.3177931299053,1373.3177931299053,2000.0,0.0,63.6,186.27336318231923,0,5,0.2,0.2,0.2,0.2,-26.68220687009466,-26.68220687009466,-26.68220687009466,-26.68220687009466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Edgardo Massa,1707.879017804208,1711.4613471107682,1744.5194849034813,1696.717914183852,240.0,163.0,44.5,180.0,0,73,0.4,0.34782608695652173,0.34782608695652173,0.34782608695652173,49.401628572466734,11.161103620356016,11.161103620356016,11.161103620356016,3.6,2.5,2.9565217391304346,3.4,2.85,3.0,0.7616738477608044,0.6761406702397195,0.6764523448038641,0.47964257964257967,0.506021756021756,0.5267778115604203
Alexandr Zotov,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,36.9,185.67156964873536,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Photos Kallias,1305.3239572217938,1358.699409034145,1396.5106684955545,1305.3239572217938,475.0,81.0,41.5,185.67156964873536,1,12,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,-94.67604277820624,-94.67604277820624,-94.67604277820624,-94.67604277820624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Rodriguez Sanchez,1400.0,1400.0,1400.0,1400.0,857.0,11.0,40.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikhail Biryukov,1393.096338611755,1393.096338611755,1393.096338611755,1393.096338611755,310.0,136.0,33.3,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-6.903661388244927,-6.903661388244927,-6.903661388244927,-6.903661388244927,0.0,0.0,0.0,1.0,1.0,1.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.375,0.375,0.375
Donald Young,1613.4655725317139,1660.5300534741123,1337.698225848852,1445.2310026389746,327.0,135.0,35.4,183.0,1,315,0.2,0.24,0.36,0.45,-169.35850204571216,-248.133299499518,-216.1576581809693,-119.66420672310255,2.2,2.65,3.66,3.6,4.55,4.04,0.6371137371137372,0.6244015822554354,0.6633433975449438,0.58,0.5303214285714286,0.5275007972419737
David Caldwell,1715.8474534371792,1715.8474534371792,1715.8474534371792,1715.8474534371792,1028.0,4.0,51.1,180.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Pavlasek,1514.8558302031452,1419.3961041299044,1577.118240216472,1463.8278206382452,185.0,317.0,30.6,185.0,0,13,0.4,0.38461538461538464,0.38461538461538464,0.38461538461538464,51.0280095649,51.0280095649,51.0280095649,51.0280095649,6.2,6.538461538461538,6.538461538461538,4.0,3.5384615384615383,3.5384615384615383,0.6540507640641297,0.6864965769994551,0.6864965769994551,0.5484126984126985,0.5908489171647067,0.5908489171647067
Tomislav Peric,1400.0,1400.0,1400.0,1400.0,1255.0,3.0,42.0,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Milligan,1737.3141265414813,1746.4349917063378,1737.3141265414813,1746.4349917063378,522.0,36.0,48.8,180.0,0,51,0.0,0.0,0.0,0.0,-9.120865164856468,-9.120865164856468,-9.120865164856468,-9.120865164856468,4.0,4.0,4.0,3.0,3.0,3.0,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.3333333333333333,0.3333333333333333,0.3333333333333333
Hendri Susilo Pramono,1626.2947450939646,1626.2947450939646,1626.2947450939646,1626.2947450939646,657.0,20.0,46.2,185.67156964873536,0,11,1.0,1.0,1.0,1.0,23.39640153024493,23.39640153024493,23.39640153024493,23.39640153024493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Viktor Filipenko,1353.5698381787217,1353.5698381787217,1353.5698381787217,1353.5698381787217,773.0,20.0,33.5,185.67156964873536,0,2,0.0,0.0,0.0,0.0,-46.43016182127826,-46.43016182127826,-46.43016182127826,-46.43016182127826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Gromley,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,25.5,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matija Zgaga,1400.0,1400.0,1400.0,1400.0,922.0,7.0,41.9,186.27336318231923,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmer Moller,1440.2969669415315,1412.7373734884336,1400.0,1440.2969669415315,247.0,231.0,22.1,183.0,0,5,0.6,0.6,0.6,0.6,40.29696694153154,40.29696694153154,40.29696694153154,40.29696694153154,-0.4,-0.4,-0.4,1.2,1.2,1.2,0.17222222222222222,0.17222222222222222,0.17222222222222222,0.13333333333333333,0.13333333333333333,0.13333333333333333
Stefan Kozlov,1489.7543602895116,1406.7858522400725,1400.0,1502.5140155610165,108.0,503.0,27.6,183.0,0,34,0.0,0.24,0.2647058823529412,0.2647058823529412,1.6278213877319558,89.75436028951162,89.75436028951162,89.75436028951162,1.0,2.15,2.6176470588235294,6.4,4.6,4.411764705882353,0.5547736559645005,0.6180903696305772,0.6219963092175247,0.5302350427350427,0.5372182313300734,0.5491880861656403
Jonas Forejtek,1458.8223053117792,1458.8223053117792,1458.8223053117792,1458.8223053117792,399.0,95.0,24.6,183.0,0,2,1.0,1.0,1.0,1.0,58.822305311779246,58.822305311779246,58.822305311779246,58.822305311779246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhonnatan Medina Alvarez,1460.2431100964702,1410.9988124724302,1426.99412734718,1460.2431100964702,2000.0,0.0,43.4,185.67156964873536,1,18,0.2,0.4444444444444444,0.4444444444444444,0.4444444444444444,60.24311009647022,60.24311009647022,60.24311009647022,60.24311009647022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Prajnesh Gunneswaran,1375.640751567633,1388.310330360881,1394.1889556005908,1425.5385805991034,342.0,140.0,35.2,188.0,1,38,0.2,0.28,0.2631578947368421,0.2631578947368421,-70.36367259073904,-88.1608724469902,-24.35924843236694,-24.35924843236694,4.0,5.5,4.684210526315789,1.2,2.45,2.289473684210526,0.5677660052078657,0.6577636715671129,0.6681552331724311,0.6180769230769231,0.5274683649683649,0.5073141770510192
Charles Broom,1381.1705234450415,1381.1705234450415,1381.1705234450415,1381.1705234450415,248.0,242.0,27.1,178.0,0,1,0.0,0.0,0.0,0.0,-18.829476554958546,-18.829476554958546,-18.829476554958546,-18.829476554958546,2.0,2.0,2.0,4.0,4.0,4.0,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666
Khalid Al Nabhani,1352.2797190694293,1352.2797190694293,1352.2797190694293,1352.2797190694293,2000.0,0.0,42.8,185.67156964873536,0,5,0.2,0.2,0.2,0.2,-47.72028093057065,-47.72028093057065,-47.72028093057065,-47.72028093057065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Horansky,1392.92323368043,1393.1087746932842,1382.60397188958,1400.0,203.0,289.0,32.1,175.0,0,10,0.2,0.2,0.2,0.2,-7.07676631956997,-7.07676631956997,-7.07676631956997,-7.07676631956997,2.2,2.7,2.7,1.8,2.0,2.0,0.6286711807620373,0.6448522092334827,0.6448522092334827,0.3190476190476191,0.43424603174603177,0.43424603174603177
Fabian Marozsan,1671.524069614898,1649.51270950663,1502.8985738650683,1353.5465864705698,59.0,930.0,26.0,193.0,0,70,0.4,0.36,0.44,0.4714285714285714,-58.43817640617658,-39.80153523861986,35.1310189585306,271.52406961489805,2.0,4.7,4.46,0.4,2.8,2.4,0.5157527393937886,0.6552022812832691,0.6811546734870295,0.43611111111111106,0.5045039682539683,0.49132589873894217
Matthew Foster Estwick,1385.4143196217694,1385.4143196217694,1385.4143196217694,1385.4143196217694,2000.0,0.0,28.0,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-14.585680378230563,-14.585680378230563,-14.585680378230563,-14.585680378230563,2.0,2.0,2.0,3.0,3.0,3.0,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.5,0.5,0.5
Raimonds Sproga,1387.7368996049543,1387.7368996049543,1400.0,1387.7368996049543,2000.0,0.0,44.0,186.27336318231923,0,1,0.0,0.0,0.0,0.0,-12.26310039504574,-12.26310039504574,-12.26310039504574,-12.26310039504574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Satral,1425.5320198050044,1428.7496299040151,1405.839833889254,1425.5320198050044,157.0,370.0,34.5,185.0,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.692185915750542,19.692185915750542,19.692185915750542,19.692185915750542,8.666666666666666,8.666666666666666,8.666666666666666,4.333333333333333,4.333333333333333,4.333333333333333,0.70357939199799,0.70357939199799,0.70357939199799,0.7222222222222222,0.7222222222222222,0.7222222222222222
Marcos Lee Chan Baratau,1400.0,1400.0,1400.0,1400.0,1320.0,5.0,19.8,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Carlson,1400.0,1400.0,1400.0,1400.0,1089.0,4.0,47.9,185.67156964873536,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Razvan Sabau,1593.639729571978,1696.4337827106444,1716.192675285369,1752.8610341620322,163.0,255.0,48.2,185.0,0,99,0.2,0.16,0.2857142857142857,0.2857142857142857,-130.6962525106103,-148.6563433901365,-160.21875778486606,-160.21875778486606,2.8,1.5,1.7142857142857142,3.6,4.1,3.122448979591837,0.5973463573463574,0.5718475567000807,0.5276366617575599,0.45294117647058824,0.5083561454884984,0.4377321324800316
Alex Obrien,1823.8568412672953,1816.8694246067241,1823.8568412672953,1840.4028739136734,316.0,93.0,55.4,185.0,0,60,0.2,0.3,0.3,0.3,-16.54603264637808,-16.54603264637808,-16.54603264637808,-16.54603264637808,4.6,6.1,6.1,2.2,2.5,2.5,0.6606608420645533,0.6980769444774071,0.6980769444774071,0.6783232591282127,0.6980902009926778,0.6980902009926778
Amer Naow,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,30.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar Magdincev,1573.5409617321036,1563.5820157983967,1622.6351079463773,1573.5409617321036,2000.0,0.0,44.2,185.67156964873536,0,24,0.2,0.5,0.5,0.5,-2.8132833382417175,-2.8132833382417175,-2.8132833382417175,-2.8132833382417175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Van Der Meer,1400.0,1400.0,1400.0,1400.0,620.0,27.0,40.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Agustin Gomez,1374.2395595634819,1436.0510580979942,1400.0,1374.2395595634819,174.0,346.0,28.8,191.0,0,1,0.0,0.0,0.0,0.0,-25.760440436518138,-25.760440436518138,-25.760440436518138,-25.760440436518138,1.0,1.0,1.0,6.0,6.0,6.0,0.53125,0.53125,0.53125,0.7142857142857143,0.7142857142857143,0.7142857142857143
Stephane Huet,1763.4543408410711,1800.8254668166542,1851.3135772708918,1863.7868009159617,269.0,132.0,54.4,180.0,1,76,0.2,0.24,0.23076923076923078,0.23076923076923078,-32.64687798026648,-105.40454287214175,-105.40454287214175,-105.40454287214175,8.0,5.6,5.346153846153846,5.0,3.55,3.269230769230769,0.6786378542372291,0.6820375174094379,0.6752596458200203,0.5924747474747474,0.5907248960190137,0.5821958270487683
Amaury Gomez,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,44.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrey Stepanov,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,42.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rigele Te,1426.5069238939197,1377.200254725858,1422.6187173224941,1426.5069238939197,636.0,48.0,27.9,188.0,0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,26.506923893919748,26.506923893919748,26.506923893919748,26.506923893919748,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19444444444444445,0.19444444444444445,0.19444444444444445,0.2333333333333333,0.2333333333333333,0.2333333333333333
Victor Ribas,1572.9225841206053,1572.9225841206053,1572.9225841206053,1572.9225841206053,1327.0,1.0,46.6,185.67156964873536,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fajing Sun,1373.3204158451726,1400.0,1400.0,1373.3204158451726,359.0,139.0,28.9,178.0,0,1,0.0,0.0,0.0,0.0,-26.679584154827353,-26.679584154827353,-26.679584154827353,-26.679584154827353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Frederick Sletting Johnsen,1423.198843743149,1423.198843743149,1423.198843743149,1423.198843743149,1380.0,2.0,38.8,185.67156964873536,0,2,0.5,0.5,0.5,0.5,23.198843743148927,23.198843743148927,23.198843743148927,23.198843743148927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bjorn Fratangelo,1570.3617528760578,1530.6282078770448,1512.4135680680465,1543.337227586366,695.0,38.0,32.0,183.0,0,61,0.2,0.32,0.38,0.36065573770491804,-29.282853361215757,14.696249637078608,6.5914477388378145,77.95351245548909,7.0,5.25,5.1,1.0,2.95,3.32,0.7197853309481216,0.7092586243764623,0.6954725336444421,0.5142857142857142,0.5848968253968254,0.5433104617604617
Dineshkanthan Thangarajah,1288.7725167591907,1335.5654965771635,1372.7593674228751,1288.7725167591907,2000.0,0.0,34.1,185.67156964873536,0,12,0.2,0.25,0.25,0.25,-111.2274832408093,-111.2274832408093,-111.2274832408093,-111.2274832408093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Vaise,1373.1220664469047,1373.1220664469047,1373.1220664469047,1373.1220664469047,2000.0,0.0,27.0,185.67156964873536,1,1,0.0,0.0,0.0,0.0,-26.877933553095318,-26.877933553095318,-26.877933553095318,-26.877933553095318,1.0,1.0,1.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.6363636363636364
Emilio Benfele Alvarez,1803.323280448683,1795.3185404300773,1877.2876936075252,1803.323280448683,122.0,320.0,52.6,183.0,0,69,0.2,0.3684210526315789,0.3684210526315789,0.3684210526315789,-51.91098575470323,-51.91098575470323,-51.91098575470323,-51.91098575470323,4.6,4.157894736842105,4.157894736842105,2.2,2.6842105263157894,2.6842105263157894,0.686459855381964,0.6930332818433971,0.6930332818433971,0.5449550449550451,0.6303016428016428,0.6303016428016428
Igor Gaudi,1819.8484814790959,1819.8484814790959,1819.8484814790959,1819.8484814790959,218.0,157.0,50.2,188.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uros Vico,1646.2796832454392,1697.866450641572,1676.7121050631972,1676.7121050631972,254.0,141.0,44.5,188.0,0,15,0.2,0.2,0.2,0.2,-30.43242181775804,-30.43242181775804,-30.43242181775804,-30.43242181775804,9.0,9.0,9.0,3.4,3.4,3.4,0.7103418803418803,0.7103418803418803,0.7103418803418803,0.621904761904762,0.621904761904762,0.621904761904762
Neville Godwin,1774.4322123862673,1709.603760154573,1774.4322123862673,1923.2155437401505,209.0,167.0,50.5,173.0,0,82,0.0,0.36,0.375,0.375,-5.7231543745488125,-28.901999193556776,-28.901999193556776,-28.901999193556776,3.4,3.55,3.6875,8.6,6.0,5.15625,0.7779321492136138,0.6680561320901766,0.6267187923588445,0.6272727272727273,0.5345508658008657,0.5077164155289156
Simon Aspelin,1652.2960842986822,1660.1978351639254,1652.2960842986822,1652.2960842986822,2000.0,0.0,50.8,185.0,0,11,0.0,0.0,0.0,0.0,-7.90175086524323,-7.90175086524323,-7.90175086524323,-7.90175086524323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Torsten Popp,1397.5848094445032,1397.5848094445032,1397.5848094445032,1397.5848094445032,222.0,178.0,41.6,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-2.4151905554967925,-2.4151905554967925,-2.4151905554967925,-2.4151905554967925,2.0,2.0,2.0,10.0,10.0,10.0,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6153846153846154,0.6153846153846154,0.6153846153846154
Niki Kaliyanda Poonacha,1400.0,1400.0,1400.0,1400.0,795.0,27.0,29.7,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Hossam,1398.7657558166945,1398.7657558166945,1398.7657558166945,1398.7657558166945,339.0,127.0,30.8,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-1.2342441833054636,-1.2342441833054636,-1.2342441833054636,-1.2342441833054636,3.0,3.0,3.0,0.0,0.0,0.0,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.14285714285714285,0.14285714285714285,0.14285714285714285
Srinath Prahlad,1742.261253345273,1742.261253345273,1742.261253345273,1742.261253345273,385.0,66.0,52.5,185.67156964873536,0,51,0.0,0.0,0.0,0.0,-9.492368449194146,-9.492368449194146,-9.492368449194146,-9.492368449194146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lior Mor,1794.912766494892,1807.1109497722305,1807.1109497722305,1794.912766494892,176.0,207.0,49.4,175.0,0,52,0.5,0.5,0.5,0.5,-12.198183277338558,-12.198183277338558,-12.198183277338558,-12.198183277338558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Kunitsyn,1510.1930386264582,1638.2056520285257,1634.028348268153,1606.7131836571584,167.0,322.0,43.4,180.0,0,288,0.2,0.2,0.3,0.33,-141.88118394279832,-230.58921263744242,-211.98339868419544,-183.29223387168804,4.6,3.35,3.6,2.2,1.85,1.82,0.6818470087338012,0.6534343421231515,0.6273124387105186,0.5621245421245421,0.5465472027972027,0.5003014208014208
Jo-Wilfried Tsonga,1776.6403451133035,1483.0105661707958,1380.99007826251,1577.1229531013714,297.0,168.0,40.0,188.0,0,713,0.2,0.28,0.44,0.53,-283.60543254593745,-248.22051088653689,-291.55083804853143,-376.0326641109466,5.6,8.1,10.08,2.6,2.65,2.44,0.7303201506591337,0.7243736236378202,0.7700503637572296,0.7295604395604394,0.584612332112332,0.6138512598512598
Agustin Velotti,1379.3920885567256,1379.3920885567256,1379.3920885567256,1379.3920885567256,184.0,308.0,32.7,174.0,0,3,0.0,0.0,0.0,0.0,-20.60791144327436,-20.60791144327436,-20.60791144327436,-20.60791144327436,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.5875,0.5875,0.5875,0.6094276094276094,0.6094276094276094,0.6094276094276094
David Miketa,1824.1440907060319,1824.1440907060319,1824.1440907060319,1824.1440907060319,208.0,161.0,50.1,183.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwinyai Chingoka,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,42.7,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Alvarez,1400.0,1400.0,1400.0,1400.0,1488.0,1.0,38.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franco Ferreiro,1464.8144124647595,1400.0,1468.0948020907545,1464.8144124647595,185.0,402.0,40.8,188.0,0,7,0.6,0.42857142857142855,0.42857142857142855,0.42857142857142855,64.81441246475947,64.81441246475947,64.81441246475947,64.81441246475947,0.0,0.14285714285714285,0.14285714285714285,2.6,2.0,2.0,0.4101948051948052,0.36839311482168624,0.36839311482168624,0.425,0.3814935064935065,0.3814935064935065
Duje Ajdukovic,1476.558875594085,1413.4289249539577,1474.6861895838656,1476.558875594085,115.0,506.0,24.7,188.0,0,15,0.6,0.4,0.4,0.4,76.55887559408507,76.55887559408507,76.55887559408507,76.55887559408507,2.8,3.6666666666666665,3.6666666666666665,2.4,1.9333333333333333,1.9333333333333333,0.5602412582969197,0.6234569401165593,0.6234569401165593,0.2678571428571429,0.3026190476190476,0.3026190476190476
Julius Gotovskis,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,32.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Merklein,1598.9019026130125,1621.0242408135566,1602.629143033412,1598.9019026130125,2000.0,0.0,52.5,188.0,0,21,0.2,0.36363636363636365,0.36363636363636365,0.36363636363636365,-15.260364473759864,-15.260364473759864,-15.260364473759864,-15.260364473759864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano Ramazzini,1386.5878179725821,1386.5878179725821,1386.5878179725821,1386.5878179725821,2000.0,0.0,31.2,185.67156964873536,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-13.412182027417884,-13.412182027417884,-13.412182027417884,-13.412182027417884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Safiullin,1743.3209622288234,1581.3911617703498,1427.236351785144,1474.7588426724205,60.0,898.0,28.2,185.0,0,106,0.6,0.48,0.44,0.48,61.856379562293796,-23.30725259761971,-65.94497333973163,284.97132003063166,8.8,7.1,6.9,2.2,2.65,3.02,0.7691235313389558,0.729815370764509,0.7336603777947106,0.52,0.6174216061716061,0.6302213575897786
Jean Marc Bazanne,1400.0,1379.5826135652585,1400.0,1400.0,2000.0,0.0,35.5,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laslo Djere,1641.3746075931736,1419.5219118267428,1710.9034883379481,1336.3703138265244,141.0,419.0,30.4,188.0,0,291,0.6,0.36,0.5,0.51,-63.92395051838548,-162.57583019049957,-77.47120509857314,-16.454883672346796,8.2,6.0,6.18,1.2,2.45,2.52,0.7574276800907545,0.6926155833288552,0.7091243003007596,0.57,0.5884960507328928,0.5564510898458267
John Patrick Smith,1361.0507115671403,1299.0433850332388,1361.0507115671403,1470.6510661967352,306.0,159.0,36.0,188.0,1,26,0.0,0.2,0.19230769230769232,0.19230769230769232,-58.60084402390862,-38.9492884328597,-38.9492884328597,-38.9492884328597,6.2,6.2,6.269230769230769,0.8,2.0,1.9615384615384615,0.6690827207077815,0.6785328012635616,0.6853156013548791,0.3155555555555555,0.43608044733044726,0.4763227269806217
Ayed Zatar,1378.3015130615,1400.0,1381.5055008150582,1378.3015130615,2000.0,0.0,29.4,185.67156964873536,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-21.698486938500082,-21.698486938500082,-21.698486938500082,-21.698486938500082,9.666666666666666,9.666666666666666,9.666666666666666,4.0,4.0,4.0,0.6883160043678488,0.6883160043678488,0.6883160043678488,0.5515873015873015,0.5515873015873015,0.5515873015873015
